1.95960E+00	6.33139E+06	2.13929E+01	3.01090E-01	2.78480E-01	4.99840E+00	2.89939E+03	1.47958E+03	4.78048E+09	3.41100E+03	1.40000E+02
1.94145E+00	6.55177E+06	2.18283E+01	2.76055E-01	2.66701E-01	4.54170E+00	2.86091E+03	1.47359E+03	4.97290E+09	3.41200E+03	1.40000E+02
1.90580E+00	6.52269E+06	2.36117E+01	2.20465E-01	2.57573E-01	4.03450E+00	2.87736E+03	1.50979E+03	5.16731E+09	3.41300E+03	1.40000E+02
1.90074E+00	6.67978E+06	2.52404E+01	1.63025E-01	2.53639E-01	3.75010E+00	2.94666E+03	1.55027E+03	5.44812E+09	3.41400E+03	1.40000E+02
1.92938E+00	6.88031E+06	2.52663E+01	2.03020E-01	2.50618E-01	3.19220E+00	3.03512E+03	1.57311E+03	5.60981E+09	3.41500E+03	1.40000E+02
1.94370E+00	6.90189E+06	2.53775E+01	2.27760E-01	2.46797E-01	2.55510E+00	3.04464E+03	1.56641E+03	5.56218E+09	3.41600E+03	1.40000E+02
1.92931E+00	6.72567E+06	2.59283E+01	2.60775E-01	2.46936E-01	2.28610E+00	2.96690E+03	1.53781E+03	5.36088E+09	3.41700E+03	1.40000E+02
1.92482E+00	6.27264E+06	2.50117E+01	2.79465E-01	2.53661E-01	2.54030E+00	2.88490E+03	1.49879E+03	4.88430E+09	3.41800E+03	1.40000E+02
1.92438E+00	6.13620E+06	2.49067E+01	2.96400E-01	2.74181E-01	2.99430E+00	2.82215E+03	1.46652E+03	4.67626E+09	3.41900E+03	1.40000E+02
1.91847E+00	6.07985E+06	2.38058E+01	3.03815E-01	2.87411E-01	2.79170E+00	2.79624E+03	1.45754E+03	4.61912E+09	3.42000E+03	1.40000E+02
1.92174E+00	6.08469E+06	2.13121E+01	3.01015E-01	2.91162E-01	2.15500E+00	2.79846E+03	1.45621E+03	4.61071E+09	3.42100E+03	1.40000E+02
1.91963E+00	6.12482E+06	1.98233E+01	2.78860E-01	2.92773E-01	1.99080E+00	2.80415E+03	1.46078E+03	4.66079E+09	3.42200E+03	1.40000E+02
1.94180E+00	6.27579E+06	1.86754E+01	2.70790E-01	2.92092E-01	2.60700E+00	2.85069E+03	1.46806E+03	4.74468E+09	3.42300E+03	1.40000E+02
1.94628E+00	6.29880E+06	1.77363E+01	3.08810E-01	2.88804E-01	3.41810E+00	2.86114E+03	1.47006E+03	4.75759E+09	3.42400E+03	1.40000E+02
1.92065E+00	6.23680E+06	1.72704E+01	3.04345E-01	2.82572E-01	4.05160E+00	2.83298E+03	1.47501E+03	4.78971E+09	3.42500E+03	1.40000E+02
1.90593E+00	6.20671E+06	1.83162E+01	2.48685E-01	2.74039E-01	4.55870E+00	2.81931E+03	1.47923E+03	4.81717E+09	3.42600E+03	1.40000E+02
1.90525E+00	6.26848E+06	1.84267E+01	2.44305E-01	2.60931E-01	4.47920E+00	2.84737E+03	1.49449E+03	4.91704E+09	3.42700E+03	1.40000E+02
1.88320E+00	6.58904E+06	1.78037E+01	2.21680E-01	2.53496E-01	4.28590E+00	2.90151E+03	1.54074E+03	5.39082E+09	3.42800E+03	1.40000E+02
1.86264E+00	6.82717E+06	1.81763E+01	1.68925E-01	2.51592E-01	4.63960E+00	3.00637E+03	1.61403E+03	5.91594E+09	3.42900E+03	1.40000E+02
1.87680E+00	7.08639E+06	1.93750E+01	2.47015E-01	2.51516E-01	5.04920E+00	3.12052E+03	1.66268E+03	6.27791E+09	3.43000E+03	1.40000E+02
1.90110E+00	7.00660E+06	1.93742E+01	2.66930E-01	2.50505E-01	4.48680E+00	3.08539E+03	1.62295E+03	5.98145E+09	3.43100E+03	1.40000E+02
1.88032E+00	6.17685E+06	1.91258E+01	3.09120E-01	2.51305E-01	3.69880E+00	2.84006E+03	1.51041E+03	4.96169E+09	3.43200E+03	1.40000E+02
1.86038E+00	5.96195E+06	2.04046E+01	3.10500E-01	2.54916E-01	3.37830E+00	2.71925E+03	1.46166E+03	4.68416E+09	3.43300E+03	1.40000E+02
1.84980E+00	5.91411E+06	2.33425E+01	2.85980E-01	2.58923E-01	3.21430E+00	2.69743E+03	1.45823E+03	4.66220E+09	3.43400E+03	1.40000E+02
1.85396E+00	5.92734E+06	2.41308E+01	2.78395E-01	2.57296E-01	2.84750E+00	2.70346E+03	1.45821E+03	4.66206E+09	3.43500E+03	1.40000E+02
1.93629E+00	6.09202E+06	2.37021E+01	2.55865E-01	2.55234E-01	2.30630E+00	2.77857E+03	1.43500E+03	4.51483E+09	3.43600E+03	1.40000E+02
2.06998E+00	6.38033E+06	2.48925E+01	2.38960E-01	2.55070E-01	2.19990E+00	2.91007E+03	1.40584E+03	4.33323E+09	3.43700E+03	1.40000E+02
2.12598E+00	6.69342E+06	2.75471E+01	2.76185E-01	2.44223E-01	2.03240E+00	2.95776E+03	1.39125E+03	4.38020E+09	3.43800E+03	1.40000E+02
2.08174E+00	6.39337E+06	3.14546E+01	2.65955E-01	2.31383E-01	1.35790E+00	2.82518E+03	1.35712E+03	4.16794E+09	3.43900E+03	1.40000E+02
2.03277E+00	5.89895E+06	3.44583E+01	2.23240E-01	2.18830E-01	1.36250E+00	2.60670E+03	1.28234E+03	3.72125E+09	3.44000E+03	1.40000E+02
2.08138E+00	5.96712E+06	3.52904E+01	1.68410E-01	2.02155E-01	1.78390E+00	2.63682E+03	1.26686E+03	3.63198E+09	3.44100E+03	1.40000E+02
2.07462E+00	6.96827E+06	3.71583E+01	1.03710E-01	1.81195E-01	1.68950E+00	2.77864E+03	1.33935E+03	4.49863E+09	3.44200E+03	1.40000E+02
2.30517E+00	8.35558E+06	4.18725E+01	4.91850E-02	1.63399E-01	0.00000E+00	3.36878E+03	1.46140E+03	5.29715E+09	3.44300E+03	1.40000E+02
2.28773E+00	9.13287E+06	4.53146E+01	5.42300E-02	1.43298E-01	0.00000E+00	3.68216E+03	1.60953E+03	6.42542E+09	3.44400E+03	1.40000E+02
2.23208E+00	9.18447E+06	4.72375E+01	7.91400E-02	1.23773E-01	0.00000E+00	3.70297E+03	1.65898E+03	6.82628E+09	3.44500E+03	1.40000E+02
